127.0.0.1 - - [24/Mar/2024:08:13:22 +0545] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:13:24 +0545] "GET /Ecommerce/login.jsp HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:13:24 +0545] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:13:31 +0545] "GET /Ecommerce/product-images/sanodhimey.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:13:31 +0545] "GET /Ecommerce/product-images/dhimey.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:13:31 +0545] "GET /Ecommerce/product-images/Taa.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:13:31 +0545] "GET /Ecommerce/product-images/kheen.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:13:31 +0545] "GET /Ecommerce/product-images/bhusay.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:14:02 +0545] "POST /Ecommerce/user-LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:14:02 +0545] "GET /Ecommerce/index.jsp HTTP/1.1" 200 5762
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:20:20 +0545] "GET /Ecommerce/index.jsp HTTP/1.1" 200 5762
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:20:22 +0545] "GET /Ecommerce/index.jsp HTTP/1.1" 200 5762
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:20:31 +0545] "GET /Ecommerce/WEB-INF/classes/cn/sagar/servlet/LoginServlet.java HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:20:37 +0545] "GET /Ecommerce/index.jsp HTTP/1.1" 200 5767
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:21:24 +0545] "GET /Ecommerce/orders.jsp HTTP/1.1" 200 2318
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:21:29 +0545] "GET /Ecommerce/index.jsp HTTP/1.1" 200 5767
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:21:33 +0545] "GET /Ecommerce/cartServlet?id=2 HTTP/1.1" 500 1301
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:21:43 +0545] "GET /Ecommerce/cartServlet?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:21:43 +0545] "GET /Ecommerce/index.jsp HTTP/1.1" 200 5768
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:21:59 +0545] "GET /Ecommerce/index.jsp HTTP/1.1" 200 5768
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:01 +0545] "GET /Ecommerce/cart.jsp HTTP/1.1" 200 4811
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:08 +0545] "GET /Ecommerce/cartServlet?id=1 HTTP/1.1" 200 115
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:12 +0545] "GET /Ecommerce/cart.jsp HTTP/1.1" 200 4811
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:15 +0545] "GET /Ecommerce/QuantityIncDecServlet?action=inc&id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:15 +0545] "GET /Ecommerce/cart.jsp HTTP/1.1" 200 4812
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:17 +0545] "GET /Ecommerce/QuantityIncDecServlet?action=inc&id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:17 +0545] "GET /Ecommerce/cart.jsp HTTP/1.1" 200 4812
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:19 +0545] "GET /Ecommerce/QuantityIncDecServlet?action=dec&id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:19 +0545] "GET /Ecommerce/cart.jsp HTTP/1.1" 200 4811
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:20 +0545] "GET /Ecommerce/QuantityIncDecServlet?action=dec&id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:20 +0545] "GET /Ecommerce/cart.jsp HTTP/1.1" 200 4811
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:22 +0545] "GET /Ecommerce/removeCartServlet?id=2 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:28 +0545] "GET /Ecommerce/removeCartServlet?id=4 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:28 +0545] "GET /Ecommerce/cart.jsp HTTP/1.1" 200 3864
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:30 +0545] "GET /Ecommerce/removeCartServlet?id=1 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:37 +0545] "GET /Ecommerce/cartServlet?id=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:37 +0545] "GET /Ecommerce/index.jsp HTTP/1.1" 200 5768
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:40 +0545] "GET /Ecommerce/cartServlet?id=4 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:40 +0545] "GET /Ecommerce/index.jsp HTTP/1.1" 200 5768
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:43 +0545] "GET /Ecommerce/cartServlet?id=3 HTTP/1.1" 200 115
0:0:0:0:0:0:0:1 - - [24/Mar/2024:08:22:44 +0545] "GET /Ecommerce/cart.jsp HTTP/1.1" 200 4803
0:0:0:0:0:0:0:1 - - [24/Mar/2024:09:08:00 +0545] "POST /Ecommerce/OrderNowServlet HTTP/1.1" 500 1478
0:0:0:0:0:0:0:1 - - [24/Mar/2024:09:08:06 +0545] "POST /Ecommerce/OrderNowServlet HTTP/1.1" 500 1478
0:0:0:0:0:0:0:1 - - [24/Mar/2024:09:15:18 +0545] "GET /Ecommerce/cart.jsp HTTP/1.1" 200 2530
0:0:0:0:0:0:0:1 - - [24/Mar/2024:09:15:20 +0545] "GET /Ecommerce/login.jsp HTTP/1.1" 200 2675
0:0:0:0:0:0:0:1 - - [24/Mar/2024:09:15:29 +0545] "POST /Ecommerce/user-LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:09:15:30 +0545] "GET /Ecommerce/index.jsp HTTP/1.1" 200 5767
0:0:0:0:0:0:0:1 - - [24/Mar/2024:09:15:33 +0545] "GET /Ecommerce/cartServlet?id=1 HTTP/1.1" 500 1301
0:0:0:0:0:0:0:1 - - [24/Mar/2024:09:15:34 +0545] "GET /Ecommerce/cartServlet?id=1 HTTP/1.1" 200 114
0:0:0:0:0:0:0:1 - - [24/Mar/2024:09:15:37 +0545] "GET /Ecommerce/cart.jsp HTTP/1.1" 200 3864
0:0:0:0:0:0:0:1 - - [24/Mar/2024:09:15:39 +0545] "GET /Ecommerce/QuantityIncDecServlet?action=inc&id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:09:15:39 +0545] "GET /Ecommerce/cart.jsp HTTP/1.1" 200 3864
0:0:0:0:0:0:0:1 - - [24/Mar/2024:09:15:40 +0545] "POST /Ecommerce/OrderNowServlet HTTP/1.1" 500 1459
0:0:0:0:0:0:0:1 - - [24/Mar/2024:09:15:51 +0545] "GET /Ecommerce/QuantityIncDecServlet?action=inc&id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Mar/2024:09:15:51 +0545] "GET /Ecommerce/cart.jsp HTTP/1.1" 200 3864
